index,subject,periodstart,periodend,time,imperative,prompttemplate,promptcategory,prompt,difficulty,goldenrecordImages,expectedValue,goldenrecordImages,annotation_prompt_0,annotation_prompt_1,annotation_prompt_2
926,Rococo,1700,1780,1708.0,Create,"(imperative) a work of art that exemplifies a style popular in Western cultures, during (year)",year,"Create a work of art that exemplifies a style popular in Western cultures, during 1708 AC.",2,"https://collection.nationalmuseum.se:443/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=21152&viewType=detailView,https://www.nga.gov/collection/art-object-page.46303.html,https://collection.nationalmuseum.se:443/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=17773&viewType=detailView,https://www.nga.gov/collection/art-object-page.32681.html,https://www.metmuseum.org/art/collection/search/437898,https://www.nga.gov/collection/art-object-page.1160.html,https://www.metmuseum.org/art/collection/search/435739,https://emuseum.mfah.org/objects/46980/the-entrance-to-the-grand-canal-venice?,https://www.nga.gov/collection/art-object-page.32687.html,https://www.nga.gov/collection/art-object-page.102.html","ornamental,lavish,fluid,delicate,sensuous,lavishness,delicacy,elaborate ornamentation,intricate detailing,elegant and decorative aesthetics,lightness,curvaceous forms,themes of love,themes of nature,soft colors,asymmetrical designs,sculptural elements","goldenRecordImages/artworks/rococo/TheLadywiththeVeil.TheArtistsWifeMarieSuzanneGiroust.jpeg,goldenRecordImages/artworks/rococo/YoungGirlReading.jpg,goldenRecordImages/artworks/rococo/TheTriumphofVenus.jpeg,goldenRecordImages/artworks/rococo/MadameBergeret.jpg,goldenRecordImages/artworks/rococo/MadameGrand.jpeg,goldenRecordImages/artworks/rococo/TheHon.Mrs.ThomasGraham.jpg,goldenRecordImages/artworks/rococo/TheToiletteofVenus.jpeg,goldenRecordImages/artworks/rococo/TheEntrancetotheGrandCanal.jpeg,goldenRecordImages/artworks/rococo/TheItalianComedians.jpg,goldenRecordImages/artworks/rococo/LadyElizabethDelméandHerChildren.jpg",Is the following subject present in the image: 'Rococo'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,"Is the image correct for the following prompt: 'Create a work of art that exemplifies a style popular in Western cultures, during 1708 AC.'? Is the correct temporal knowledge applied (i.e. 1708.0 AC)? Just reply with 'yes' or 'no'."
927,Rococo,1700,1780,1708.0,Produce,"(imperative) a work of art that exemplifies a style popular in Western cultures, during (year)",year,"Produce a work of art that exemplifies a style popular in Western cultures, during 1708 AC.",2,"https://collection.nationalmuseum.se:443/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=21152&viewType=detailView,https://www.nga.gov/collection/art-object-page.46303.html,https://collection.nationalmuseum.se:443/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=17773&viewType=detailView,https://www.nga.gov/collection/art-object-page.32681.html,https://www.metmuseum.org/art/collection/search/437898,https://www.nga.gov/collection/art-object-page.1160.html,https://www.metmuseum.org/art/collection/search/435739,https://emuseum.mfah.org/objects/46980/the-entrance-to-the-grand-canal-venice?,https://www.nga.gov/collection/art-object-page.32687.html,https://www.nga.gov/collection/art-object-page.102.html","ornamental,lavish,fluid,delicate,sensuous,lavishness,delicacy,elaborate ornamentation,intricate detailing,elegant and decorative aesthetics,lightness,curvaceous forms,themes of love,themes of nature,soft colors,asymmetrical designs,sculptural elements","goldenRecordImages/artworks/rococo/TheLadywiththeVeil.TheArtistsWifeMarieSuzanneGiroust.jpeg,goldenRecordImages/artworks/rococo/YoungGirlReading.jpg,goldenRecordImages/artworks/rococo/TheTriumphofVenus.jpeg,goldenRecordImages/artworks/rococo/MadameBergeret.jpg,goldenRecordImages/artworks/rococo/MadameGrand.jpeg,goldenRecordImages/artworks/rococo/TheHon.Mrs.ThomasGraham.jpg,goldenRecordImages/artworks/rococo/TheToiletteofVenus.jpeg,goldenRecordImages/artworks/rococo/TheEntrancetotheGrandCanal.jpeg,goldenRecordImages/artworks/rococo/TheItalianComedians.jpg,goldenRecordImages/artworks/rococo/LadyElizabethDelméandHerChildren.jpg",Is the following subject present in the image: 'Rococo'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,"Is the image correct for the following prompt: 'Produce a work of art that exemplifies a style popular in Western cultures, during 1708 AC.'? Is the correct temporal knowledge applied (i.e. 1708.0 AC)? Just reply with 'yes' or 'no'."
928,Rococo,1700,1780,1716.0,Create,"(imperative) a work of art that exemplifies a style popular in Western cultures, during (year)",year,"Create a work of art that exemplifies a style popular in Western cultures, during 1716 AC.",2,"https://collection.nationalmuseum.se:443/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=21152&viewType=detailView,https://www.nga.gov/collection/art-object-page.46303.html,https://collection.nationalmuseum.se:443/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=17773&viewType=detailView,https://www.nga.gov/collection/art-object-page.32681.html,https://www.metmuseum.org/art/collection/search/437898,https://www.nga.gov/collection/art-object-page.1160.html,https://www.metmuseum.org/art/collection/search/435739,https://emuseum.mfah.org/objects/46980/the-entrance-to-the-grand-canal-venice?,https://www.nga.gov/collection/art-object-page.32687.html,https://www.nga.gov/collection/art-object-page.102.html","ornamental,lavish,fluid,delicate,sensuous,lavishness,delicacy,elaborate ornamentation,intricate detailing,elegant and decorative aesthetics,lightness,curvaceous forms,themes of love,themes of nature,soft colors,asymmetrical designs,sculptural elements","goldenRecordImages/artworks/rococo/TheLadywiththeVeil.TheArtistsWifeMarieSuzanneGiroust.jpeg,goldenRecordImages/artworks/rococo/YoungGirlReading.jpg,goldenRecordImages/artworks/rococo/TheTriumphofVenus.jpeg,goldenRecordImages/artworks/rococo/MadameBergeret.jpg,goldenRecordImages/artworks/rococo/MadameGrand.jpeg,goldenRecordImages/artworks/rococo/TheHon.Mrs.ThomasGraham.jpg,goldenRecordImages/artworks/rococo/TheToiletteofVenus.jpeg,goldenRecordImages/artworks/rococo/TheEntrancetotheGrandCanal.jpeg,goldenRecordImages/artworks/rococo/TheItalianComedians.jpg,goldenRecordImages/artworks/rococo/LadyElizabethDelméandHerChildren.jpg",Is the following subject present in the image: 'Rococo'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,"Is the image correct for the following prompt: 'Create a work of art that exemplifies a style popular in Western cultures, during 1716 AC.'? Is the correct temporal knowledge applied (i.e. 1716.0 AC)? Just reply with 'yes' or 'no'."
929,Rococo,1700,1780,1716.0,Give me,"(imperative) a work of art that exemplifies a style popular in Western cultures, during (year)",year,"Give me a work of art that exemplifies a style popular in Western cultures, during 1716 AC.",2,"https://collection.nationalmuseum.se:443/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=21152&viewType=detailView,https://www.nga.gov/collection/art-object-page.46303.html,https://collection.nationalmuseum.se:443/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=17773&viewType=detailView,https://www.nga.gov/collection/art-object-page.32681.html,https://www.metmuseum.org/art/collection/search/437898,https://www.nga.gov/collection/art-object-page.1160.html,https://www.metmuseum.org/art/collection/search/435739,https://emuseum.mfah.org/objects/46980/the-entrance-to-the-grand-canal-venice?,https://www.nga.gov/collection/art-object-page.32687.html,https://www.nga.gov/collection/art-object-page.102.html","ornamental,lavish,fluid,delicate,sensuous,lavishness,delicacy,elaborate ornamentation,intricate detailing,elegant and decorative aesthetics,lightness,curvaceous forms,themes of love,themes of nature,soft colors,asymmetrical designs,sculptural elements","goldenRecordImages/artworks/rococo/TheLadywiththeVeil.TheArtistsWifeMarieSuzanneGiroust.jpeg,goldenRecordImages/artworks/rococo/YoungGirlReading.jpg,goldenRecordImages/artworks/rococo/TheTriumphofVenus.jpeg,goldenRecordImages/artworks/rococo/MadameBergeret.jpg,goldenRecordImages/artworks/rococo/MadameGrand.jpeg,goldenRecordImages/artworks/rococo/TheHon.Mrs.ThomasGraham.jpg,goldenRecordImages/artworks/rococo/TheToiletteofVenus.jpeg,goldenRecordImages/artworks/rococo/TheEntrancetotheGrandCanal.jpeg,goldenRecordImages/artworks/rococo/TheItalianComedians.jpg,goldenRecordImages/artworks/rococo/LadyElizabethDelméandHerChildren.jpg",Is the following subject present in the image: 'Rococo'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,"Is the image correct for the following prompt: 'Give me a work of art that exemplifies a style popular in Western cultures, during 1716 AC.'? Is the correct temporal knowledge applied (i.e. 1716.0 AC)? Just reply with 'yes' or 'no'."
930,Rococo,1700,1780,1716.0,Produce,"(imperative) a work of art that exemplifies a style popular in Western cultures, during (year)",year,"Produce a work of art that exemplifies a style popular in Western cultures, during 1716 AC.",2,"https://collection.nationalmuseum.se:443/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=21152&viewType=detailView,https://www.nga.gov/collection/art-object-page.46303.html,https://collection.nationalmuseum.se:443/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=17773&viewType=detailView,https://www.nga.gov/collection/art-object-page.32681.html,https://www.metmuseum.org/art/collection/search/437898,https://www.nga.gov/collection/art-object-page.1160.html,https://www.metmuseum.org/art/collection/search/435739,https://emuseum.mfah.org/objects/46980/the-entrance-to-the-grand-canal-venice?,https://www.nga.gov/collection/art-object-page.32687.html,https://www.nga.gov/collection/art-object-page.102.html","ornamental,lavish,fluid,delicate,sensuous,lavishness,delicacy,elaborate ornamentation,intricate detailing,elegant and decorative aesthetics,lightness,curvaceous forms,themes of love,themes of nature,soft colors,asymmetrical designs,sculptural elements","goldenRecordImages/artworks/rococo/TheLadywiththeVeil.TheArtistsWifeMarieSuzanneGiroust.jpeg,goldenRecordImages/artworks/rococo/YoungGirlReading.jpg,goldenRecordImages/artworks/rococo/TheTriumphofVenus.jpeg,goldenRecordImages/artworks/rococo/MadameBergeret.jpg,goldenRecordImages/artworks/rococo/MadameGrand.jpeg,goldenRecordImages/artworks/rococo/TheHon.Mrs.ThomasGraham.jpg,goldenRecordImages/artworks/rococo/TheToiletteofVenus.jpeg,goldenRecordImages/artworks/rococo/TheEntrancetotheGrandCanal.jpeg,goldenRecordImages/artworks/rococo/TheItalianComedians.jpg,goldenRecordImages/artworks/rococo/LadyElizabethDelméandHerChildren.jpg",Is the following subject present in the image: 'Rococo'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,"Is the image correct for the following prompt: 'Produce a work of art that exemplifies a style popular in Western cultures, during 1716 AC.'? Is the correct temporal knowledge applied (i.e. 1716.0 AC)? Just reply with 'yes' or 'no'."
931,Rococo,1700,1780,1716.0,Generate,"(imperative) a work of art that exemplifies a style popular in Western cultures, during (year)",year,"Generate a work of art that exemplifies a style popular in Western cultures, during 1716 AC.",2,"https://collection.nationalmuseum.se:443/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=21152&viewType=detailView,https://www.nga.gov/collection/art-object-page.46303.html,https://collection.nationalmuseum.se:443/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=17773&viewType=detailView,https://www.nga.gov/collection/art-object-page.32681.html,https://www.metmuseum.org/art/collection/search/437898,https://www.nga.gov/collection/art-object-page.1160.html,https://www.metmuseum.org/art/collection/search/435739,https://emuseum.mfah.org/objects/46980/the-entrance-to-the-grand-canal-venice?,https://www.nga.gov/collection/art-object-page.32687.html,https://www.nga.gov/collection/art-object-page.102.html","ornamental,lavish,fluid,delicate,sensuous,lavishness,delicacy,elaborate ornamentation,intricate detailing,elegant and decorative aesthetics,lightness,curvaceous forms,themes of love,themes of nature,soft colors,asymmetrical designs,sculptural elements","goldenRecordImages/artworks/rococo/TheLadywiththeVeil.TheArtistsWifeMarieSuzanneGiroust.jpeg,goldenRecordImages/artworks/rococo/YoungGirlReading.jpg,goldenRecordImages/artworks/rococo/TheTriumphofVenus.jpeg,goldenRecordImages/artworks/rococo/MadameBergeret.jpg,goldenRecordImages/artworks/rococo/MadameGrand.jpeg,goldenRecordImages/artworks/rococo/TheHon.Mrs.ThomasGraham.jpg,goldenRecordImages/artworks/rococo/TheToiletteofVenus.jpeg,goldenRecordImages/artworks/rococo/TheEntrancetotheGrandCanal.jpeg,goldenRecordImages/artworks/rococo/TheItalianComedians.jpg,goldenRecordImages/artworks/rococo/LadyElizabethDelméandHerChildren.jpg",Is the following subject present in the image: 'Rococo'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,"Is the image correct for the following prompt: 'Generate a work of art that exemplifies a style popular in Western cultures, during 1716 AC.'? Is the correct temporal knowledge applied (i.e. 1716.0 AC)? Just reply with 'yes' or 'no'."
932,Rococo,1700,1780,1724.0,Produce,"(imperative) a work of art that exemplifies a style popular in Western cultures, during (year)",year,"Produce a work of art that exemplifies a style popular in Western cultures, during 1724 AC.",2,"https://collection.nationalmuseum.se:443/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=21152&viewType=detailView,https://www.nga.gov/collection/art-object-page.46303.html,https://collection.nationalmuseum.se:443/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=17773&viewType=detailView,https://www.nga.gov/collection/art-object-page.32681.html,https://www.metmuseum.org/art/collection/search/437898,https://www.nga.gov/collection/art-object-page.1160.html,https://www.metmuseum.org/art/collection/search/435739,https://emuseum.mfah.org/objects/46980/the-entrance-to-the-grand-canal-venice?,https://www.nga.gov/collection/art-object-page.32687.html,https://www.nga.gov/collection/art-object-page.102.html","ornamental,lavish,fluid,delicate,sensuous,lavishness,delicacy,elaborate ornamentation,intricate detailing,elegant and decorative aesthetics,lightness,curvaceous forms,themes of love,themes of nature,soft colors,asymmetrical designs,sculptural elements","goldenRecordImages/artworks/rococo/TheLadywiththeVeil.TheArtistsWifeMarieSuzanneGiroust.jpeg,goldenRecordImages/artworks/rococo/YoungGirlReading.jpg,goldenRecordImages/artworks/rococo/TheTriumphofVenus.jpeg,goldenRecordImages/artworks/rococo/MadameBergeret.jpg,goldenRecordImages/artworks/rococo/MadameGrand.jpeg,goldenRecordImages/artworks/rococo/TheHon.Mrs.ThomasGraham.jpg,goldenRecordImages/artworks/rococo/TheToiletteofVenus.jpeg,goldenRecordImages/artworks/rococo/TheEntrancetotheGrandCanal.jpeg,goldenRecordImages/artworks/rococo/TheItalianComedians.jpg,goldenRecordImages/artworks/rococo/LadyElizabethDelméandHerChildren.jpg",Is the following subject present in the image: 'Rococo'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,"Is the image correct for the following prompt: 'Produce a work of art that exemplifies a style popular in Western cultures, during 1724 AC.'? Is the correct temporal knowledge applied (i.e. 1724.0 AC)? Just reply with 'yes' or 'no'."
933,Rococo,1700,1780,1724.0,Generate,"(imperative) a work of art that exemplifies a style popular in Western cultures, during (year)",year,"Generate a work of art that exemplifies a style popular in Western cultures, during 1724 AC.",2,"https://collection.nationalmuseum.se:443/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=21152&viewType=detailView,https://www.nga.gov/collection/art-object-page.46303.html,https://collection.nationalmuseum.se:443/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=17773&viewType=detailView,https://www.nga.gov/collection/art-object-page.32681.html,https://www.metmuseum.org/art/collection/search/437898,https://www.nga.gov/collection/art-object-page.1160.html,https://www.metmuseum.org/art/collection/search/435739,https://emuseum.mfah.org/objects/46980/the-entrance-to-the-grand-canal-venice?,https://www.nga.gov/collection/art-object-page.32687.html,https://www.nga.gov/collection/art-object-page.102.html","ornamental,lavish,fluid,delicate,sensuous,lavishness,delicacy,elaborate ornamentation,intricate detailing,elegant and decorative aesthetics,lightness,curvaceous forms,themes of love,themes of nature,soft colors,asymmetrical designs,sculptural elements","goldenRecordImages/artworks/rococo/TheLadywiththeVeil.TheArtistsWifeMarieSuzanneGiroust.jpeg,goldenRecordImages/artworks/rococo/YoungGirlReading.jpg,goldenRecordImages/artworks/rococo/TheTriumphofVenus.jpeg,goldenRecordImages/artworks/rococo/MadameBergeret.jpg,goldenRecordImages/artworks/rococo/MadameGrand.jpeg,goldenRecordImages/artworks/rococo/TheHon.Mrs.ThomasGraham.jpg,goldenRecordImages/artworks/rococo/TheToiletteofVenus.jpeg,goldenRecordImages/artworks/rococo/TheEntrancetotheGrandCanal.jpeg,goldenRecordImages/artworks/rococo/TheItalianComedians.jpg,goldenRecordImages/artworks/rococo/LadyElizabethDelméandHerChildren.jpg",Is the following subject present in the image: 'Rococo'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,"Is the image correct for the following prompt: 'Generate a work of art that exemplifies a style popular in Western cultures, during 1724 AC.'? Is the correct temporal knowledge applied (i.e. 1724.0 AC)? Just reply with 'yes' or 'no'."
934,Rococo,1700,1780,1724.0,Give me,"(imperative) a work of art that exemplifies a style popular in Western cultures, during (year)",year,"Give me a work of art that exemplifies a style popular in Western cultures, during 1724 AC.",2,"https://collection.nationalmuseum.se:443/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=21152&viewType=detailView,https://www.nga.gov/collection/art-object-page.46303.html,https://collection.nationalmuseum.se:443/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=17773&viewType=detailView,https://www.nga.gov/collection/art-object-page.32681.html,https://www.metmuseum.org/art/collection/search/437898,https://www.nga.gov/collection/art-object-page.1160.html,https://www.metmuseum.org/art/collection/search/435739,https://emuseum.mfah.org/objects/46980/the-entrance-to-the-grand-canal-venice?,https://www.nga.gov/collection/art-object-page.32687.html,https://www.nga.gov/collection/art-object-page.102.html","ornamental,lavish,fluid,delicate,sensuous,lavishness,delicacy,elaborate ornamentation,intricate detailing,elegant and decorative aesthetics,lightness,curvaceous forms,themes of love,themes of nature,soft colors,asymmetrical designs,sculptural elements","goldenRecordImages/artworks/rococo/TheLadywiththeVeil.TheArtistsWifeMarieSuzanneGiroust.jpeg,goldenRecordImages/artworks/rococo/YoungGirlReading.jpg,goldenRecordImages/artworks/rococo/TheTriumphofVenus.jpeg,goldenRecordImages/artworks/rococo/MadameBergeret.jpg,goldenRecordImages/artworks/rococo/MadameGrand.jpeg,goldenRecordImages/artworks/rococo/TheHon.Mrs.ThomasGraham.jpg,goldenRecordImages/artworks/rococo/TheToiletteofVenus.jpeg,goldenRecordImages/artworks/rococo/TheEntrancetotheGrandCanal.jpeg,goldenRecordImages/artworks/rococo/TheItalianComedians.jpg,goldenRecordImages/artworks/rococo/LadyElizabethDelméandHerChildren.jpg",Is the following subject present in the image: 'Rococo'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,"Is the image correct for the following prompt: 'Give me a work of art that exemplifies a style popular in Western cultures, during 1724 AC.'? Is the correct temporal knowledge applied (i.e. 1724.0 AC)? Just reply with 'yes' or 'no'."
935,Rococo,1700,1780,1724.0,Create,"(imperative) a work of art that exemplifies a style popular in Western cultures, during (year)",year,"Create a work of art that exemplifies a style popular in Western cultures, during 1724 AC.",2,"https://collection.nationalmuseum.se:443/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=21152&viewType=detailView,https://www.nga.gov/collection/art-object-page.46303.html,https://collection.nationalmuseum.se:443/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=17773&viewType=detailView,https://www.nga.gov/collection/art-object-page.32681.html,https://www.metmuseum.org/art/collection/search/437898,https://www.nga.gov/collection/art-object-page.1160.html,https://www.metmuseum.org/art/collection/search/435739,https://emuseum.mfah.org/objects/46980/the-entrance-to-the-grand-canal-venice?,https://www.nga.gov/collection/art-object-page.32687.html,https://www.nga.gov/collection/art-object-page.102.html","ornamental,lavish,fluid,delicate,sensuous,lavishness,delicacy,elaborate ornamentation,intricate detailing,elegant and decorative aesthetics,lightness,curvaceous forms,themes of love,themes of nature,soft colors,asymmetrical designs,sculptural elements","goldenRecordImages/artworks/rococo/TheLadywiththeVeil.TheArtistsWifeMarieSuzanneGiroust.jpeg,goldenRecordImages/artworks/rococo/YoungGirlReading.jpg,goldenRecordImages/artworks/rococo/TheTriumphofVenus.jpeg,goldenRecordImages/artworks/rococo/MadameBergeret.jpg,goldenRecordImages/artworks/rococo/MadameGrand.jpeg,goldenRecordImages/artworks/rococo/TheHon.Mrs.ThomasGraham.jpg,goldenRecordImages/artworks/rococo/TheToiletteofVenus.jpeg,goldenRecordImages/artworks/rococo/TheEntrancetotheGrandCanal.jpeg,goldenRecordImages/artworks/rococo/TheItalianComedians.jpg,goldenRecordImages/artworks/rococo/LadyElizabethDelméandHerChildren.jpg",Is the following subject present in the image: 'Rococo'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,"Is the image correct for the following prompt: 'Create a work of art that exemplifies a style popular in Western cultures, during 1724 AC.'? Is the correct temporal knowledge applied (i.e. 1724.0 AC)? Just reply with 'yes' or 'no'."
936,Rococo,1700,1780,1732.0,Produce,"(imperative) a work of art that exemplifies a style popular in Western cultures, during (year)",year,"Produce a work of art that exemplifies a style popular in Western cultures, during 1732 AC.",2,"https://collection.nationalmuseum.se:443/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=21152&viewType=detailView,https://www.nga.gov/collection/art-object-page.46303.html,https://collection.nationalmuseum.se:443/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=17773&viewType=detailView,https://www.nga.gov/collection/art-object-page.32681.html,https://www.metmuseum.org/art/collection/search/437898,https://www.nga.gov/collection/art-object-page.1160.html,https://www.metmuseum.org/art/collection/search/435739,https://emuseum.mfah.org/objects/46980/the-entrance-to-the-grand-canal-venice?,https://www.nga.gov/collection/art-object-page.32687.html,https://www.nga.gov/collection/art-object-page.102.html","ornamental,lavish,fluid,delicate,sensuous,lavishness,delicacy,elaborate ornamentation,intricate detailing,elegant and decorative aesthetics,lightness,curvaceous forms,themes of love,themes of nature,soft colors,asymmetrical designs,sculptural elements","goldenRecordImages/artworks/rococo/TheLadywiththeVeil.TheArtistsWifeMarieSuzanneGiroust.jpeg,goldenRecordImages/artworks/rococo/YoungGirlReading.jpg,goldenRecordImages/artworks/rococo/TheTriumphofVenus.jpeg,goldenRecordImages/artworks/rococo/MadameBergeret.jpg,goldenRecordImages/artworks/rococo/MadameGrand.jpeg,goldenRecordImages/artworks/rococo/TheHon.Mrs.ThomasGraham.jpg,goldenRecordImages/artworks/rococo/TheToiletteofVenus.jpeg,goldenRecordImages/artworks/rococo/TheEntrancetotheGrandCanal.jpeg,goldenRecordImages/artworks/rococo/TheItalianComedians.jpg,goldenRecordImages/artworks/rococo/LadyElizabethDelméandHerChildren.jpg",Is the following subject present in the image: 'Rococo'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,"Is the image correct for the following prompt: 'Produce a work of art that exemplifies a style popular in Western cultures, during 1732 AC.'? Is the correct temporal knowledge applied (i.e. 1732.0 AC)? Just reply with 'yes' or 'no'."
937,Rococo,1700,1780,1732.0,Generate,"(imperative) a work of art that exemplifies a style popular in Western cultures, during (year)",year,"Generate a work of art that exemplifies a style popular in Western cultures, during 1732 AC.",2,"https://collection.nationalmuseum.se:443/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=21152&viewType=detailView,https://www.nga.gov/collection/art-object-page.46303.html,https://collection.nationalmuseum.se:443/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=17773&viewType=detailView,https://www.nga.gov/collection/art-object-page.32681.html,https://www.metmuseum.org/art/collection/search/437898,https://www.nga.gov/collection/art-object-page.1160.html,https://www.metmuseum.org/art/collection/search/435739,https://emuseum.mfah.org/objects/46980/the-entrance-to-the-grand-canal-venice?,https://www.nga.gov/collection/art-object-page.32687.html,https://www.nga.gov/collection/art-object-page.102.html","ornamental,lavish,fluid,delicate,sensuous,lavishness,delicacy,elaborate ornamentation,intricate detailing,elegant and decorative aesthetics,lightness,curvaceous forms,themes of love,themes of nature,soft colors,asymmetrical designs,sculptural elements","goldenRecordImages/artworks/rococo/TheLadywiththeVeil.TheArtistsWifeMarieSuzanneGiroust.jpeg,goldenRecordImages/artworks/rococo/YoungGirlReading.jpg,goldenRecordImages/artworks/rococo/TheTriumphofVenus.jpeg,goldenRecordImages/artworks/rococo/MadameBergeret.jpg,goldenRecordImages/artworks/rococo/MadameGrand.jpeg,goldenRecordImages/artworks/rococo/TheHon.Mrs.ThomasGraham.jpg,goldenRecordImages/artworks/rococo/TheToiletteofVenus.jpeg,goldenRecordImages/artworks/rococo/TheEntrancetotheGrandCanal.jpeg,goldenRecordImages/artworks/rococo/TheItalianComedians.jpg,goldenRecordImages/artworks/rococo/LadyElizabethDelméandHerChildren.jpg",Is the following subject present in the image: 'Rococo'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,"Is the image correct for the following prompt: 'Generate a work of art that exemplifies a style popular in Western cultures, during 1732 AC.'? Is the correct temporal knowledge applied (i.e. 1732.0 AC)? Just reply with 'yes' or 'no'."
938,Rococo,1700,1780,1732.0,Give me,"(imperative) a work of art that exemplifies a style popular in Western cultures, during (year)",year,"Give me a work of art that exemplifies a style popular in Western cultures, during 1732 AC.",2,"https://collection.nationalmuseum.se:443/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=21152&viewType=detailView,https://www.nga.gov/collection/art-object-page.46303.html,https://collection.nationalmuseum.se:443/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=17773&viewType=detailView,https://www.nga.gov/collection/art-object-page.32681.html,https://www.metmuseum.org/art/collection/search/437898,https://www.nga.gov/collection/art-object-page.1160.html,https://www.metmuseum.org/art/collection/search/435739,https://emuseum.mfah.org/objects/46980/the-entrance-to-the-grand-canal-venice?,https://www.nga.gov/collection/art-object-page.32687.html,https://www.nga.gov/collection/art-object-page.102.html","ornamental,lavish,fluid,delicate,sensuous,lavishness,delicacy,elaborate ornamentation,intricate detailing,elegant and decorative aesthetics,lightness,curvaceous forms,themes of love,themes of nature,soft colors,asymmetrical designs,sculptural elements","goldenRecordImages/artworks/rococo/TheLadywiththeVeil.TheArtistsWifeMarieSuzanneGiroust.jpeg,goldenRecordImages/artworks/rococo/YoungGirlReading.jpg,goldenRecordImages/artworks/rococo/TheTriumphofVenus.jpeg,goldenRecordImages/artworks/rococo/MadameBergeret.jpg,goldenRecordImages/artworks/rococo/MadameGrand.jpeg,goldenRecordImages/artworks/rococo/TheHon.Mrs.ThomasGraham.jpg,goldenRecordImages/artworks/rococo/TheToiletteofVenus.jpeg,goldenRecordImages/artworks/rococo/TheEntrancetotheGrandCanal.jpeg,goldenRecordImages/artworks/rococo/TheItalianComedians.jpg,goldenRecordImages/artworks/rococo/LadyElizabethDelméandHerChildren.jpg",Is the following subject present in the image: 'Rococo'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,"Is the image correct for the following prompt: 'Give me a work of art that exemplifies a style popular in Western cultures, during 1732 AC.'? Is the correct temporal knowledge applied (i.e. 1732.0 AC)? Just reply with 'yes' or 'no'."
